timestamp,hrv_index,decoherence_marker,audit_id
2025-01-02 18:00:00,0.0011907121435749833,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-02 19:00:00,0.0030972516342191556,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-02 20:00:00,-0.002595406816095867,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-02 21:00:00,-0.001737039549628868,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-02 22:00:00,-0.0019263800150499616,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-02 23:00:00,-0.0019369145420752298,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 00:00:00,-0.0019722400851724317,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 01:00:00,0.0014248066174371806,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 02:00:00,0.006629037810991891,1,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 03:00:00,0.0006321309703078302,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 04:00:00,-0.003303463796061794,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 05:00:00,-0.0011741043485454777,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 06:00:00,-0.002426638131714141,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 07:00:00,0.00038153455779659103,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 08:00:00,0.003929413749171671,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 09:00:00,-0.0030068641236174302,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 10:00:00,0.0025508272075984387,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 11:00:00,0.0028846722109123536,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 12:00:00,0.000624911526297752,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 13:00:00,0.000747654763062388,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 14:00:00,-0.0038843512069870034,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 15:00:00,0.002613280826038898,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 16:00:00,0.004048788695259775,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 17:00:00,-0.00012489868418522824,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 18:00:00,0.0011218242927697147,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 19:00:00,-0.0007267314179025533,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 20:00:00,-0.00436451550139517,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 21:00:00,-0.002513821630480852,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 22:00:00,0.0013993670787421583,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-03 23:00:00,-0.000606007906008735,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 00:00:00,-0.003351507158328075,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 01:00:00,-0.00246566243683851,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 02:00:00,0.0018448474382312804,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 03:00:00,-0.0004892494973027958,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 04:00:00,0.0017729645038722039,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 05:00:00,-0.0006283451029237099,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 06:00:00,-0.003028362580426253,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 07:00:00,0.004502941368205849,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 08:00:00,0.004401418378552117,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 09:00:00,-0.0009086269567570989,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 10:00:00,0.0010031781196280177,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 11:00:00,0.0015399854783456493,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 12:00:00,-0.004586939680830868,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 13:00:00,-0.003171054055815245,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 14:00:00,-0.003107812304838571,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 15:00:00,-0.0015362613622121987,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 16:00:00,0.001529669157432092,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 17:00:00,0.002135755912065595,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 18:00:00,-0.0007619273414568862,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 19:00:00,0.003005025638213136,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 20:00:00,-0.0002948979224154974,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 21:00:00,0.0005800958336167395,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 22:00:00,-0.0044144599494627505,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-04 23:00:00,-0.005390192808736108,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 00:00:00,0.003653436759928516,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 01:00:00,0.004649201021014765,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 02:00:00,-0.0007644791787544489,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 03:00:00,0.0028806653498368424,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 04:00:00,0.00163043978792962,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 05:00:00,-0.002277193199833212,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 06:00:00,0.002260123992482539,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 07:00:00,0.00040569652196706754,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 08:00:00,-0.0023483605473522684,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 09:00:00,-0.002143312635470255,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 10:00:00,0.004271175501437087,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 11:00:00,0.004831493175719299,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 12:00:00,-0.0003825758481232883,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 13:00:00,0.0015296016266929155,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 14:00:00,0.00027080701695914554,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 15:00:00,-0.0026851540329528994,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 16:00:00,-0.001465390345921021,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 17:00:00,0.0016803133070867784,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 18:00:00,-0.0002453079122231815,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 19:00:00,-0.00520365765488665,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 20:00:00,-0.0012574367768445236,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 21:00:00,0.005758850659726929,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 22:00:00,-0.00048179240354781494,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-05 23:00:00,-0.0017442294668108026,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 00:00:00,-0.002309686361822747,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 01:00:00,0.003796753885408447,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 02:00:00,-0.0013454955420700474,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 03:00:00,0.0013072958578444409,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 04:00:00,-0.0034509100377431785,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 05:00:00,0.0011767813271396045,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 06:00:00,0.0010257818993013295,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 07:00:00,0.0011325819452972638,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 08:00:00,-0.009686121266059871,1,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 09:00:00,-0.0032124515379571613,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 10:00:00,0.004056369124235609,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 11:00:00,0.00253402662141131,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 12:00:00,-0.0018722582445177226,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 13:00:00,0.0018681468951944617,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 14:00:00,-0.0014491495071906378,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 15:00:00,0.0007414496390116238,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 16:00:00,-0.0032026744977019577,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 17:00:00,-0.005148188782216207,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 18:00:00,-0.0015841169492204093,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 19:00:00,0.0052676455456104635,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 20:00:00,0.00032815382392569923,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 21:00:00,0.0011139997167947373,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 22:00:00,0.002448534219920786,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-06 23:00:00,-0.0005841832806337095,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 00:00:00,0.0019049700859287066,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 01:00:00,-0.0013533920023349637,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 02:00:00,-0.004334002386581434,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 03:00:00,0.0030871987714564068,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 04:00:00,0.005510525279896478,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 05:00:00,-0.003044704307486084,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 06:00:00,-0.00862619163432069,1,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 07:00:00,0.0011446950423473737,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 08:00:00,-0.000908453040985766,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 09:00:00,-0.00045896935134929367,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 10:00:00,6.430721186344648e-05,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 11:00:00,0.0017219146174809808,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 12:00:00,0.0024837882277424536,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 13:00:00,-0.0003217124064408512,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 14:00:00,0.000985213775060045,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 15:00:00,-0.0005393830236031833,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 16:00:00,-0.0005593307143088673,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 17:00:00,-0.0039088334797631715,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 18:00:00,-0.007962855881610137,1,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 19:00:00,-0.002194602719172665,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 20:00:00,0.0055545937358131865,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 21:00:00,0.006630174402863358,1,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 22:00:00,-0.0009896549459885388,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-07 23:00:00,-0.0019187624623312294,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 00:00:00,0.0053814602954869424,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 01:00:00,0.0031202891099663464,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 02:00:00,-0.005792598826573545,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 03:00:00,-0.0010426708083760856,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 04:00:00,0.002815933241606923,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 05:00:00,-0.0007907518957479828,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 06:00:00,-0.0024601519934875885,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 07:00:00,-6.49154599321654e-05,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 08:00:00,0.004460703264422428,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 09:00:00,6.099447978600431e-05,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 10:00:00,-0.004144423668420586,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 11:00:00,-0.0016977212056535846,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 12:00:00,0.0020851401592613308,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 13:00:00,0.0007963138139865681,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 14:00:00,0.0026000478050478572,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 15:00:00,0.0023216784656883505,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 16:00:00,-0.0013223191721313645,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 17:00:00,-0.0026797302334335476,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 18:00:00,-0.0060116044737245624,1,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 19:00:00,0.003925539120176945,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 20:00:00,0.007138930889629073,1,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 21:00:00,0.0027844060032964036,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 22:00:00,-0.004114086011686087,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-08 23:00:00,-0.0045339173009795505,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 00:00:00,-0.0003455754336353069,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 01:00:00,-0.0018126939929407886,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 02:00:00,-0.00185693719750353,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 03:00:00,0.0020424029786180373,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 04:00:00,0.0030704195338031623,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 05:00:00,-0.0036546201579372747,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 06:00:00,-0.00029385474636860757,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 07:00:00,0.003701210492958238,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 08:00:00,0.0021526243368853726,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 09:00:00,-0.00039088226527760555,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 10:00:00,0.0014908443523598768,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 11:00:00,-0.0011910124458403143,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 12:00:00,-0.004076257675297663,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 13:00:00,-0.0008002642777090686,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 14:00:00,-0.0020507804677115794,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 15:00:00,0.004421325023231081,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 16:00:00,0.005140186823435206,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 17:00:00,-0.002056262047076156,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 18:00:00,0.0008254664279286408,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 19:00:00,0.0009005069712389184,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 20:00:00,0.0015976352951639257,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 21:00:00,-0.004677701495705664,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 22:00:00,-0.0011434385658910236,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-09 23:00:00,0.002190108922838231,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 00:00:00,0.004101021254878171,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 01:00:00,0.0027492133179537505,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 02:00:00,-0.00027635116532753366,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 03:00:00,-0.00013292084812893397,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 04:00:00,0.0023144581764422342,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 05:00:00,0.004510575615041862,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 06:00:00,-0.0024066616774872022,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 07:00:00,-0.0025802439657267137,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 08:00:00,0.0020367653713540225,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 09:00:00,0.0053425307574069235,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 10:00:00,0.001452129025488603,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 11:00:00,-0.0032003000031633508,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 12:00:00,0.0005060541053297264,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 13:00:00,0.003148465861091838,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 14:00:00,0.0006502539108402532,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 15:00:00,-0.003237820546058908,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 16:00:00,0.0022237070743599727,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 17:00:00,0.005486094544612741,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 18:00:00,-0.002408085990709721,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 19:00:00,-0.0013759034303570754,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 20:00:00,0.0008572191431604274,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 21:00:00,-0.0005139220652268732,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 22:00:00,-0.0005586751335688136,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-10 23:00:00,-0.0024547315058266305,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 00:00:00,-0.0007140926913945408,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 01:00:00,-0.0020045306794906296,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 02:00:00,-0.0022375120692068678,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 03:00:00,0.0011534563765191077,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 04:00:00,-0.0006247530143732311,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 05:00:00,-0.005618716263389003,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 06:00:00,-0.002242832483641184,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 07:00:00,0.0005954006204689714,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 08:00:00,-0.0012972789103805787,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 09:00:00,0.0011380288087875067,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 10:00:00,0.002891273224946506,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 11:00:00,0.0016204797620185357,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 12:00:00,0.002262449915781048,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 13:00:00,-0.0009338278751525659,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 14:00:00,0.002493538726433734,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 15:00:00,0.006010485187173921,1,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 16:00:00,-0.00531084775783363,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 17:00:00,-0.0026976514810410353,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 18:00:00,0.0009750706742222464,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 19:00:00,0.0005116818223932742,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 20:00:00,-0.004545609191939512,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 21:00:00,-0.004672633159880582,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 22:00:00,-0.0016588919957575316,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-11 23:00:00,-0.00148520638066199,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 00:00:00,-0.0020314399267080895,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 01:00:00,0.001001041377937131,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 02:00:00,-0.00037538673274825575,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 03:00:00,0.005419231229836459,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 04:00:00,0.005447954295817238,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 05:00:00,-0.0013989003992697095,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 06:00:00,-0.005371598197606457,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 07:00:00,0.0005218180673348092,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 08:00:00,-0.0024348201350808,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 09:00:00,0.0024160170399136907,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 10:00:00,-0.0001540273346101427,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 11:00:00,0.003122389632259404,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 12:00:00,0.00042210194776104415,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 13:00:00,-1.1350350942812928e-05,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 14:00:00,-0.00013587635932671752,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 15:00:00,-0.0023946317295869745,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 16:00:00,-0.0030666835882657093,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 17:00:00,0.0002808317517702931,0,WAGH-SOLAR-2026-SPANDA-BIO
2025-01-12 18:00:00,0.005008130056416533,0,WAGH-SOLAR-2026-SPANDA-BIO
